transactionID,commissionType,itemNo,listPrice,lineDiscount,CommRate,CommEmplId,CommEmplType,mkupStoreQty,approvalTime,discountType,operatorId,altPhoneNumber,transactionType,transactionSubType,rentalId,discountAmount,discountConversion,CommsaleAmt1,CommsaleAmt2,CommsaleAmt3,description1,description2,description3,markDown1,markDown2,markDown3,commEmplPercentUsed,firstName,lastName,phone,tranDate,taxAmt,svChanged1,svChanged2,svChanged3,longMrkdn1,longMrkdn2,longMrkdn3,type,auditFlag,certNo,voidReason,returnTrans,ccName,r2rReserNo,shipMethod,authTerminalId,shipComment,shipFName,shipLName,shipAddr,shipCity,shipState,shipZip,shipDate,mbaOrderId,handTktNo,tryPointer,timeOut,timeIn,timeDone,attemptType,attemptAmt,acctMethod,authMethod,giftCertControlNum,maskedAcctNo,shipCarrier1,shipCarrier2,shipCarrier3,shipTrackNo1,shipTrackNo2,shipTrackNo3,signMethod,pfPoints,likeTenderOverrideMgrId,pfFriendId,ercptEmail,couponCode1,couponCode2,couponCode3,discountPodType1,discountPodType2,discountPodType3,discountPodAmt1,discountPodAmt2,discountPodAmt3,discountReasonCode1,discountReasonCode2,discountReasonCode3,discountReasonText,promosId1,promosId2,promosId3,inAdditionToMrkdn1,inAdditionToMrkdn2,inAdditionToMrkdn3,discCnvMrkdn1,discCnvMrkdn2,discCnvMrkdn3,reservation1,reservation2,reservation3,advertCode,corpAcctNo,likeTenderOverrideMgrId
9291*14*5954,MTR1,45961423,122,57.6,0.88,317944,TMW*CONS*SALECNS,1,6:24:33 AM,,565418,682 840 8427,VSAL,CF.CANCEL,21697982,5,1,155.62,82.74,96.49,ac consequat,ante ipsum primis in,tristique tortor eu pede,107.1,182.98,69.54,100,Julie,Woodfield,121-630-7423,180424,8.3,343.19,77.48,110.9,368.78,218.56,180.42,AMEX,D.D.RETURNED.,2244888192567406,,1607*20*8403,SAXON DOUGILL,537298321,UNDA,,25231,SAXON,DOUGILL,0766 Union Avenue,Providence,Rhode Island,40002,180379,130337870*9,,,12:39 AM,2:38 AM,12:47 AM,CASH,189.94,5,E,,300157******8180,UPS,UPS,UPS,240296960970,481195161929,1301340413973,E,48,,,,EFDN088356004383,XSZO350470029004,HQMY415440066907,%,$,%,24.2,27.88,28.5,1,1,1,,MMTY,MMTY,MMTY,1,1,1,1,1,1,270824306,684202706,72928653,,,
8160*50*7208,MTR1,31599988,107,84.42,0.058,127706,TMW*CONS*SALECNS,1,6:57:56 AM,,899501,487 894 6195,VSAL,CF.CANCEL,29574580,11,1,95,90.06,148.3,quisque arcu,lacinia aenean sit,odio curabitur,93.45,157.76,165.7,100,Stacia,Byrd,067-066-9773,180462,1.8,20.11,252.6,72.58,68.73,167.13,126.9,AMEX,D.D.RETURNED.,1450178042264929,,5746*31*3234,NADA WEDLAKE,186055819,UNDA,,26922,NADA,WEDLAKE,85437 East Junction,Omaha,Nebraska,56817,180019,366344241*6,,,4:05 AM,11:39 PM,8:45 AM,AMEX,120.98,5,E,,876373******9538,UPS,UPS,UPS,462118404157,965481358726,1650908260798,E,164,,,,BILG077583460127,AWKU432653764962,ROCI343670597118,$,$,$,11.5,15.75,27.31,1,1,1,,MMTY,ANUB,ANUB,1,1,1,1,1,1,302574432,729245472,343384734,,,
3870*26*7179,MTR1,39986270,78,63.06,0.343,911626,TMW*CONS*SALECNS,1,12:08:47 AM,,899410,566 799 2699,VSAL,CF.CANCEL,48735874,3,1,80.28,122.71,79.42,habitasse platea dictumst etiam,ligula vehicula,erat quisque erat eros,154.93,194.73,191.88,100,Lulita,Lampitt,722-261-3936,180796,5.9,156.4,55.98,24.17,91.62,90.47,30.49,CASH,D.D.RETURNED.,2597943190479281,,8665*77*8081,WENDA DODGE,520094032,Ground,,26415,WENDA,DODGE,8 Buena Vista Terrace,Houston,Texas,37634,180168,617694018*9,,,11:32 PM,6:25 AM,2:42 AM,AMEX,190.09,5,E,,144366******4894,UPS,UPS,UPS,797081006147,633891133356,1896289215349,P,153,,,,VGOQ422330353168,FIVZ434508847794,WGYH961462224339,$,%,$,10.94,29.8,22.18,1,1,1,,MMTY,MMTY,MMTY,1,1,1,1,1,1,517869894,72928653,65835520,,,
1005*86*9251,MTR1,21887037,35,62.25,0.41,362815,TMW*CONS*SALECNS,1,1:12:28 AM,,558279,944 823 1412,VSAL,CF.CANCEL,22973846,11,1,152.76,64.59,157.09,sollicitudin mi sit amet,vestibulum aliquet ultrices erat,amet consectetuer adipiscing,153.96,153.34,48.95,100,Mitzi,McAulay,726-437-2105,180766,11.5,247.11,29.08,105.41,168.68,35.05,149.35,AMEX,D.D.RETURNED.,2020085919728131,,1789*11*2604,TAMAR JEDRASZEK,374676791,Ground,,25931,TAMAR,JEDRASZEK,016 Springs Place,Miami,Florida,35429,180820,958702357*3,,,3:34 AM,10:38 AM,9:45 AM,AMEX,167.48,5,E,,440037******3431,UPS,UPS,UPS,225856065438,609611904380,1619267379417,E,27,,,,BEDZ952666211504,RINZ622898554067,RKNV081156286873,%,%,$,28.74,14.27,13.82,1,1,1,,MMTY,ANUB,MMUV,1,1,1,1,1,1,791287655,343384734,359233681,,,
9922*52*8726,MTR1,25101757,95,96.67,0.637,666877,TMW*CONS*SALECNS,1,1:45:49 AM,,361320,640 118 5183,VSAL,CF.CANCEL,28379543,5,1,181.72,184.36,148.23,suspendisse potenti in eleifend,viverra dapibus,nisi volutpat,182.31,10.07,159.61,100,Keslie,Keilty,970-650-5395,180345,5.8,385.29,56.04,86.04,156.26,81.23,65.27,AMEX,D.D.RETURNED.,1008915938062962,,7101*65*7282,REEVA MOULDEN,770143346,Ground,,23994,REEVA,MOULDEN,03088 Sutherland Street,Vancouver,Washington,3229,180161,704823141*3,,,8:38 AM,12:27 PM,2:56 AM,CASH,65.91,5,E,,643175******1942,UPS,UPS,UPS,739249169501,302105562147,1188406239956,P,138,,,,TOWU760520982326,IKSO757507576595,ZHSQ059748342855,$,$,%,27.1,27.86,12.72,1,1,1,,MMTY,MMUV,MMTY,1,1,1,1,1,1,909280152,65835520,909622603,,,
6587*80*4323,MTR1,33161781,149,12.04,0.564,420848,TMW*CONS*SALECNS,1,5:57:44 PM,,395561,286 774 6030,VSAL,CF.CANCEL,24314558,9,1,31.61,66.04,53.96,praesent blandit,odio cras mi,porttitor id consequat,184.36,122.44,158.93,100,Mitchel,Gayton,026-930-0300,180106,3.6,24.47,103.35,58.28,360.29,76.34,191.91,AMEX,D.D.RETURNED.,2515051499299820,,5290*33*5708,ANNABELLA MATIASEK,832351383,Ground,,24749,ANNABELLA,MATIASEK,8256 Victoria Pass,Lansing,Michigan,22806,180917,261627186*5,,,5:49 PM,4:08 AM,1:37 AM,CASH,54.85,5,E,,593569******5654,UPS,UPS,UPS,749065154144,655041740928,1601832590024,P,30,,,,DPLH061410633398,FWXJ962479394375,LPKR121538488654,%,%,%,26.69,15.77,22.81,1,1,1,,MMTY,MMTY,MMTY,1,1,1,1,1,1,618633742,359233681,84746850,,,
9308*91*1717,MTR1,47265969,71,44.12,0.96,476428,TMW*CONS*SALECNS,1,2:40:14 AM,,878212,849 771 7509,VSAL,CF.CANCEL,16093134,10,1,44.92,26.87,26.96,rhoncus aliquam,lobortis convallis tortor risus,lorem vitae,35.25,170.59,89.8,100,Catharina,Ranshaw,497-932-6862,180024,5,392.75,335.08,78.01,165.8,136.53,37.93,AMEX,D.D.RETURNED.,1951766681749163,,7050*14*7146,ODE AGGS,585469500,UNDA,,24191,ODE,AGGS,7929 Alpine Way,Saginaw,Michigan,2222,180762,492470069*2,,,9:52 AM,4:45 PM,1:57 PM,AMEX,143.99,5,E,,974506******7519,UPS,UPS,UPS,523655389870,18107045129,1675106124060,E,96,,,,LYRS938687102759,IMUF321624697290,VWCT516857651251,$,$,$,21.69,29.68,18.43,1,1,1,,ANUA,MMTY,ANUA,1,1,1,1,1,1,8771323,909622603,715214569,,,
2808*25*9798,MTR1,30145460,173,87.26,0.696,963438,TMW*CONS*SALECNS,1,1:24:36 PM,,488260,679 274 1659,VSAL,CF.CANCEL,34411242,9,1,79.86,121.51,129.55,amet erat nulla tempus,sit amet sem fusce,mauris sit,93.68,156.79,68.79,100,Elana,Maasze,603-577-3633,180061,9.5,192.03,317.51,170.37,284.58,315.75,152.9,BCRD,D.D.RETURNED.,1648413195554594,,9756*49*9837,SAMUEL PITRASSO,37481343,Ground,,26722,SAMUEL,PITRASSO,02687 Delladonna Avenue,Torrance,California,29967,180310,102631168*2,,,6:04 PM,4:49 AM,8:19 PM,AMEX,123.39,5,E,,935457******2966,UPS,UPS,UPS,210921891365,332125732399,1133875913720,P,192,,,,EBQL353093730107,EWQI714020148265,ZUCQ314890123225,$,%,%,24.55,18.82,16.55,1,1,1,,ANUB,MMUV,ANUB,1,1,1,1,1,1,484351095,84746850,53682954,,,
5169*90*8582,MTR1,26573603,138,40.4,0.183,305507,TMW*CONS*SALECNS,1,10:34:31 PM,,901173,940 522 1245,VSAL,CF.CANCEL,18917750,4,1,56.62,43.62,55.04,ultrices vel,metus vitae ipsum aliquam,placerat ante,169.75,73.89,97.67,100,Gaspar,Royans,599-405-6246,180571,11.1,287.38,65.18,115.23,23.31,130.59,68.68,AMEX,D.D.RETURNED.,1551161013035610,,5234*99*1239,REA WANNELL,800981106,Ground,,24370,REA,WANNELL,34122 Rockefeller Alley,Englewood,Colorado,93250,180221,541502510*5,,,5:32 AM,2:11 PM,7:41 AM,AMEX,17.39,5,E,,780731******6120,UPS,UPS,UPS,441976337913,139608076528,1208722507267,E,17,,,,PAIB815165417107,XOJK622240723938,MYZR077387007444,%,%,$,20.29,18.38,19.69,1,1,1,,ANUB,MMTY,MMTY,1,1,1,1,1,1,218408354,715214569,114360580,,,
5166*64*9527,MTR1,32685247,164,60.49,0.533,162934,TMW*CONS*SALECNS,1,8:15:42 PM,,277971,301 772 6384,VSAL,CF.CANCEL,34537296,15,1,36.87,125.2,109.89,posuere cubilia curae,in sagittis dui vel,pulvinar sed nisl nunc,23.96,131.14,196.65,100,Retha,Cantua,497-689-5006,180381,10.4,341.52,194.19,112.54,91.28,282.95,46.52,AMEX,D.D.RETURNED.,1236007249880999,,6135*41*7194,CHEVY PORTE,137435882,UNDA,,24239,CHEVY,PORTE,2636 Marcy Court,Huntington,West Virginia,17682,180928,207734065*6,,,10:17 PM,4:53 PM,3:58 PM,AMEX,180.23,5,E,,713957******8645,UPS,UPS,UPS,110187952273,50347555359,1519236555822,P,161,,,,GRMV492430706523,ZKFP857677139224,OGRY069764385400,%,$,%,27,16.9,12.36,1,1,1,,MMTY,MMTY,MMUV,1,1,1,1,1,1,653021276,53682954,352920436,,,
5501*17*9938,MTR1,18353291,168,26.46,0.802,545147,TMW*CONS*SALECNS,1,9:01:54 PM,,398503,773 631 5240,VSAL,CF.CANCEL,19433416,4,1,22.82,10.71,52.79,nisi nam,aliquam non mauris morbi,adipiscing elit,76.77,38.02,30.79,100,Shane,Ascroft,329-565-4649,180129,10.6,330.9,66.18,155.15,62.32,165.04,183.15,AMEX,D.D.RETURNED.,1444600493020767,,1197*48*1047,KOO MCAUSLAND,858581881,UNDA,,24198,KOO,MCAUSLAND,55039 Acker Hill,Seattle,Washington,2223,180925,261131987*7,,,4:02 AM,10:33 PM,6:17 PM,BCRD,21.89,5,E,,960004******1921,UPS,UPS,UPS,11283125774,905353201780,1473838234964,P,136,,,,BPGR286104681840,RLKQ294162881309,OVKN920726722002,$,$,$,27.77,25.13,14.76,1,1,1,,MMTY,MMTY,MMTY,1,1,1,1,1,1,640671235,114360580,493808213,,,
4193*87*4028,MTR1,48129565,96,71.36,0.25,502465,TMW*CONS*SALECNS,1,9:19:43 AM,,845741,420 754 7079,VSAL,CF.CANCEL,34611315,7,1,187.64,41.4,61.54,ut odio cras mi,metus aenean fermentum,hendrerit at vulputate,91.2,126.81,132.67,100,Sidonia,Hasely,136-643-5005,180870,11.4,61.06,341.75,65.96,300.31,155.09,95.35,AMEX,D.D.RETURNED.,1842682800521295,,3311*57*9778,WAINWRIGHT CHARVILLE,594766740,Ground,,24113,WAINWRIGHT,CHARVILLE,6402 Oak Valley Place,Dayton,Ohio,28107,180632,913205862*3,,,4:13 PM,4:59 AM,5:45 PM,AMEX,63.97,5,E,,265678******6376,UPS,UPS,UPS,21336644828,581019575441,1831397891229,P,127,,,,LZWQ288064353841,DWLM747200563747,ADRW880770765822,%,$,%,29.57,26.5,20.36,1,1,1,,MMTY,ANUB,ANUB,1,1,1,1,1,1,708589402,352920436,15571512,,,
5932*65*2262,MTR1,46661849,63,59.35,0.216,111152,TMW*CONS*SALECNS,1,7:21:08 PM,,156141,949 888 3440,VSAL,CF.CANCEL,46510419,11,1,68.45,155.27,40.84,vestibulum ante,sapien iaculis,arcu libero,65.08,21.46,130.52,100,Norman,Linnell,704-256-3821,180926,1.8,155.85,44.81,195.6,198.33,391.69,167.24,AMEX,D.D.RETURNED.,1055368563216631,,8161*17*5315,DEEANNE WHITTON,446294853,UNDA,,24938,DEEANNE,WHITTON,063 Bowman Alley,Amarillo,Texas,64286,180693,258123343*2,,,10:06 AM,1:33 AM,12:31 PM,AMEX,48.75,5,E,,582058******5515,UPS,UPS,UPS,661242244682,46124449462,1951493308165,E,14,,,,HBDK460765298755,IFTY955009308552,QGEM116458251229,$,$,$,29.58,17.25,18.4,1,1,1,,ANUB,MMTY,ANUB,1,1,1,1,1,1,167471287,493808213,790099518,,,
1039*86*2188,MTR1,17454327,134,89.46,0.169,933187,TMW*CONS*SALECNS,1,4:03:18 PM,,742185,775 162 1174,VSAL,CF.CANCEL,19783812,6,1,87.93,44.27,104.95,nibh ligula,vulputate nonummy maecenas tincidunt,phasellus id sapien,82.96,172.47,160.53,100,Sylvester,MacMenemy,134-108-6357,180864,8.3,45.68,256.76,128.81,309.53,130.35,98.95,BCRD,D.D.RETURNED.,2271326092727249,,6796*76*5935,GUI TUNN,489580267,Ground,,24259,GUI,TUNN,58110 Di Loreto Way,Topeka,Kansas,26506,180135,931480995*7,,,4:27 AM,4:37 AM,2:33 PM,BCRD,65.9,5,E,,756032******2916,UPS,UPS,UPS,229540070161,979369735907,1439688402981,E,26,,,,JUIR829420251897,YJFU268332943174,JDTI219030384932,%,$,%,11.39,27.65,29.55,1,1,1,,ANUB,MMTY,MMTY,1,1,1,1,1,1,594005036,15571512,672734140,,,
5793*83*8367,MTR1,43284297,89,47.61,0.711,298991,TMW*CONS*SALECNS,1,1:07:15 AM,,752371,827 434 9665,VSAL,CF.CANCEL,42037011,15,1,130.4,24.09,130.36,non lectus aliquam sit,elementum pellentesque,et ultrices posuere cubilia,181.2,158.46,61.59,100,Leigh,Trevance,520-408-9219,180177,5.5,78.05,290.89,24.64,248.25,242.78,95.75,AMEX,D.D.RETURNED.,2039906493260491,,8797*36*9282,BERNICE SPOORS,321959105,Ground,,26401,BERNICE,SPOORS,79 Sundown Trail,San Antonio,Texas,27652,180701,145103529*6,,,3:34 PM,10:06 PM,4:53 AM,CASH,167.53,5,E,,564981******5344,UPS,UPS,UPS,536527478348,601765050855,1973388708757,P,70,,,,MXQT624220169212,NAUY915351248218,DPNH175526284038,$,%,$,15.55,10.57,19.85,1,1,1,,MMTY,MMTY,MMTY,1,1,1,1,1,1,119099393,790099518,559199472,,,
6914*73*3112,MTR1,12089899,39,91.98,0.24,310875,TMW*CONS*SALECNS,1,9:19:57 PM,,992772,639 782 4946,VSAL,CF.CANCEL,24286421,8,1,63.77,46.69,42.27,risus semper,diam in,pellentesque viverra,170.25,196.67,43.76,100,Kacey,Nial,712-598-1698,180393,2.8,76.09,179.19,116.84,274.84,214.87,145.43,CASH,D.D.RETURNED.,1501884527942660,,6599*85*1212,JENIFER VICTORY,855440312,UNDA,,25525,JENIFER,VICTORY,671 Dryden Way,Raleigh,North Carolina,35709,180896,677634167*6,,,10:00 AM,6:58 PM,4:20 PM,AMEX,180.96,5,E,,843650******6134,UPS,UPS,UPS,950961577398,412108026911,1536471912202,P,155,,,,VGEX881385139284,JNBT298509344020,BLWI703340951051,%,$,$,17.23,25.39,24.94,1,1,1,,MMTY,MMTY,ANUB,1,1,1,1,1,1,262483431,672734140,839021160,,,
7143*31*5073,MTR1,35488974,198,61.04,0.873,956449,TMW*CONS*SALECNS,1,2:25:59 PM,,522710,273 182 0810,VSAL,CF.CANCEL,47863678,7,1,181.5,54.56,191.01,nullam varius nulla facilisi,ut massa quis,ipsum dolor sit amet,114.97,49.31,188.46,100,Paola,Crabb,815-486-0251,180982,5.2,332.59,8.93,192.16,46.1,30.75,142.56,AMEX,D.D.RETURNED.,1020515463717005,,7014*36*5583,TEDIE MARCHANT,422403635,Ground,,25629,TEDIE,MARCHANT,80662 Clove Point,Omaha,Nebraska,62758,180422,235465796*9,,,3:24 AM,1:27 PM,6:13 AM,AMEX,62.7,5,E,,943475******9753,UPS,UPS,UPS,489591284299,453797806578,1432267823161,P,27,,,,ZGPJ789337041520,HQKR050916421581,LUHM318609418347,%,%,$,12.23,16.81,22.88,1,1,1,,MMTY,MMTY,ANUB,1,1,1,1,1,1,419370872,559199472,981423060,,,
3291*97*5157,MTR1,44040664,189,6.65,0.292,898100,TMW*CONS*SALECNS,1,11:36:39 PM,,943514,458 662 2144,VSAL,CF.CANCEL,22889754,1,1,194.03,164.79,157.89,donec ut,metus aenean fermentum,turpis a pede posuere,133.03,80.91,29.06,100,Rosemonde,Alvey,183-850-9293,180333,10,312.54,363.54,101.72,247.37,124.15,52.9,BCRD,D.D.RETURNED.,2937998814385355,,8741*25*5166,ALASTER ADANEZ,450871012,Ground,,24862,ALASTER,ADANEZ,12 Express Way,Duluth,Minnesota,61874,180606,317403414*9,,,3:31 AM,2:53 AM,6:39 AM,AMEX,86.73,5,E,,233257******9374,UPS,UPS,UPS,997379184134,983827115660,1138967806659,P,169,,,,ZCYS437919901557,ISJM812110081190,JQFU029670014981,$,%,$,23.53,16.05,12.25,1,1,1,,ANUB,MMTY,MMTY,1,1,1,1,1,1,612852964,839021160,109369096,,,
2939*67*4607,MTR1,21268533,189,24.04,0.48,422233,TMW*CONS*SALECNS,1,7:33:53 AM,,434238,763 739 6383,VSAL,CF.CANCEL,34553038,10,1,152.18,192.84,65.61,sagittis dui vel nisl,morbi porttitor lorem,habitasse platea dictumst,44.75,47.74,187.57,100,Bobbette,Kemmish,009-507-7586,180956,7.6,141.24,364.47,80.22,201.36,242.38,71.87,AMEX,D.D.RETURNED.,2421264072076401,,3828*41*8727,NETTLE COLLIBEAR,968390247,Ground,,25476,NETTLE,COLLIBEAR,96 Eggendart Pass,El Paso,Texas,49670,180062,992714512*7,,,11:06 PM,10:58 PM,5:25 PM,CASH,175.22,5,E,,524866******9618,UPS,UPS,UPS,137122744252,827006490892,1449703796987,E,53,,,,IQNL267786821739,LYPZ945997721359,TCLF531469984263,%,$,%,26.32,29.99,22.5,1,1,1,,ANUB,MMUV,ANUB,1,1,1,1,1,1,706661116,981423060,686693587,,,
3144*69*5151,MTR1,42719647,180,42.84,0.57,951873,TMW*CONS*SALECNS,1,10:25:13 AM,,725361,202 147 4122,VSAL,CF.CANCEL,49017103,2,1,133.65,161.21,80.06,id sapien in sapien,quis turpis,donec odio justo sollicitudin,117.35,186.04,146.14,100,Adriana,Tarbet,051-665-2394,180694,7.5,209.75,321.41,119.44,33.24,88.73,105.68,BCRD,D.D.RETURNED.,2876439712328961,,5067*74*1051,THORIN LAYBURN,993403928,UNDA,,24654,THORIN,LAYBURN,56548 Orin Way,Mansfield,Ohio,12618,180444,139835346*2,,,2:25 PM,11:14 PM,9:44 AM,AMEX,194.07,5,E,,680372******4367,UPS,UPS,UPS,479687778931,413815009244,1451232621452,E,36,,,,SCHB745147683217,CYNO369440672171,MSLC029645446044,$,$,$,23.08,27.05,12.91,1,1,1,,ANUB,MMTY,MMTY,1,1,1,1,1,1,58238860,109369096,134630700,,,
2769*97*2777,MTR1,48235136,177,60.13,0.121,979045,TMW*CONS*SALECNS,1,12:38:36 PM,,871457,170 155 3585,VSAL,CF.CANCEL,23903340,13,1,63.17,129.04,152.84,lectus suspendisse potenti,sit amet,non mi integer ac,103.75,10.51,191.06,100,Nate,Packington,937-668-8916,180017,8.3,314.75,271.37,196.82,287.26,195.27,110.65,CASH,D.D.RETURNED.,2894396290047624,,3703*53*5618,HUMFRIED MARSHALLSAY,525357052,UNDA,,23755,HUMFRIED,MARSHALLSAY,7692 Hintze Drive,San Jose,California,46433,180179,472317776*1,,,7:36 PM,6:20 AM,12:29 AM,BCRD,1.41,5,E,,710742******4594,UPS,UPS,UPS,225741596619,748354790462,1969937933483,E,140,,,,FACS099020278012,SKDO229303397306,UJBX217104799526,%,$,%,23.51,19.32,22.81,1,1,1,,MMTY,MMTY,MMTY,1,1,1,1,1,1,413773441,686693587,502197322,,,
6844*50*8213,MTR1,18061924,103,66.2,0.085,407590,TMW*CONS*SALECNS,1,2:15:46 AM,,785553,647 101 9401,VSAL,CF.CANCEL,11135284,10,1,139.04,69.26,173.29,blandit mi,massa quis augue,hac habitasse platea,48.98,50.98,151.52,100,Caro,Tabord,854-501-3068,180495,5.9,193.25,137.04,184.78,201.71,134.43,103.92,AMEX,D.D.RETURNED.,1175093129482176,,8730*52*3824,ALIKA PERCIFER,458546764,UNDA,,25928,ALIKA,PERCIFER,82 Sycamore Court,Spokane,Washington,14955,180843,952109855*3,,,1:05 AM,6:43 AM,11:49 PM,CASH,145.19,5,E,,492585******6455,UPS,UPS,UPS,95871172739,302267900181,1585471619063,P,88,,,,RDUB100976628238,SUMV482550761129,ERMI182744679886,%,$,%,14.38,15.51,13.85,1,1,1,,MMTY,MMTY,MMTY,1,1,1,1,1,1,859671955,134630700,448440113,,,
8354*50*5281,MTR1,23204709,56,27.54,0.584,949386,TMW*CONS*SALECNS,1,1:12:46 AM,,777851,788 905 3566,VSAL,CF.CANCEL,18436698,10,1,34.12,164.16,115.78,eros elementum pellentesque,in hac habitasse platea,at velit eu,53.21,53.37,166.37,100,Taylor,MacGeffen,477-081-2939,180516,4.9,200.07,115.18,114.24,57.51,365.05,101.01,AMEX,D.D.RETURNED.,1573428758006579,,7937*96*1987,VERNEY SLYDE,163502528,Ground,,23365,VERNEY,SLYDE,9 Becker Plaza,Louisville,Kentucky,91485,180399,320653175*5,,,9:37 PM,12:47 PM,10:11 PM,CASH,77.03,5,E,,207909******8197,UPS,UPS,UPS,501990374888,794302399824,1113748421462,P,89,,,,MRVE429124140620,TELR236247717299,TJBX270912174186,%,%,$,23.9,27.91,28.91,1,1,1,,ANUB,ANUB,MMTY,1,1,1,1,1,1,519886955,502197322,407759284,,,
6043*52*1447,MTR1,29287757,133,96.23,0.069,361373,TMW*CONS*SALECNS,1,7:28:11 AM,,342012,246 970 7014,VSAL,CF.CANCEL,21299494,3,1,97.46,64.13,158.53,mauris enim leo rhoncus,aliquam convallis,etiam justo,137.89,125.53,187.14,100,Debbi,Kuhne,095-760-2353,180288,1.5,56.59,353.5,145.87,193.22,379.01,109.31,CASH,D.D.RETURNED.,1362490358700002,,9234*73*9307,NICOLAS ELES,37553829,Ground,,24769,NICOLAS,ELES,93 Moulton Pass,Allentown,Pennsylvania,72237,180624,491680815*5,,,12:28 AM,9:40 AM,10:36 AM,CASH,103.21,5,E,,740200******1896,UPS,UPS,UPS,331161659803,260077497644,1398346678280,P,59,,,,SFGK667792614828,GTWO185431332932,OXCF132619855137,%,%,$,15.89,24.56,26.5,1,1,1,,ANUB,ANUA,MMTY,1,1,1,1,1,1,820155887,448440113,51683115,,,
1230*13*5853,MTR1,19330776,196,71.09,0.86,815606,TMW*CONS*SALECNS,1,6:00:24 AM,,359355,399 263 1384,VSAL,CF.CANCEL,20201484,1,1,11.87,156.05,10.34,sodales scelerisque mauris,vestibulum rutrum rutrum neque,odio donec vitae nisi,94.87,23.4,139.24,100,Babb,Gage,671-945-0188,180921,9.5,198.12,61.09,41.03,103.84,351,101.23,AMEX,D.D.RETURNED.,1704374110619584,,2489*32*7492,DEANNA RENDLE,951264546,UNDA,,25664,DEANNA,RENDLE,75244 Pearson Place,Monticello,Minnesota,6261,180429,228361106*8,,,12:39 AM,6:19 AM,7:01 PM,AMEX,198.77,5,E,,866349******5568,UPS,UPS,UPS,765612186382,500616018829,1635275946663,E,49,,,,GQUT149553327988,PAOJ178392812273,WTRK679025800701,%,$,%,24.77,13.52,18.25,1,1,1,,ANUB,MMTY,MMTY,1,1,1,1,1,1,111607909,407759284,108240414,,,
6685*53*3025,MTR1,23196193,94,89.15,0.102,595349,TMW*CONS*SALECNS,1,9:36:15 PM,,429202,264 912 8410,VSAL,CF.CANCEL,14832228,11,1,67.99,150.96,98.38,nec nisi,porttitor lacus at turpis,luctus rutrum nulla,85.04,67.87,151.97,100,Madalyn,Brunone,969-256-0163,180659,2,45.7,19.71,169.34,142.2,188.24,150.35,BCRD,D.D.RETURNED.,2790297517949469,,8347*33*5895,SIMONETTE CHURCHING,137347664,Ground,,24598,SIMONETTE,CHURCHING,09 Bartillon Place,Pasadena,Texas,30280,180366,655185744*7,,,10:58 AM,6:07 AM,11:07 PM,BCRD,68.98,5,E,,263954******3043,UPS,UPS,UPS,580172295685,782715886711,1183755885187,E,68,,,,NQXO278744809404,SFPO836421144092,USRW750917615964,$,%,$,23.26,14.04,29.81,1,1,1,,MMTY,MMUV,ANUB,1,1,1,1,1,1,308706643,51683115,899858491,,,
8447*14*5121,MTR1,23199350,52,15.57,0.489,155572,TMW*CONS*SALECNS,1,6:59:44 AM,,666787,531 644 9436,VSAL,CF.CANCEL,24153043,9,1,105.01,139.52,125.34,lectus pellentesque,justo lacinia,eros elementum pellentesque,39.66,177.15,145.9,100,Weston,Abrahm,036-056-6976,180731,8.2,252.9,188.56,177.65,299.41,251.03,97.03,AMEX,D.D.RETURNED.,1755806379616646,,8221*75*8486,PEMBROKE DEWING,102300748,UNDA,,25171,PEMBROKE,DEWING,13705 Everett Hill,Arlington,Texas,61740,180230,469590443*9,,,3:46 AM,2:54 PM,1:21 AM,AMEX,48.39,5,E,,741775******8005,UPS,UPS,UPS,747626243563,707403284425,1787421078855,P,155,,,,BWRT592618866230,AZTV016566624561,PGSU694687376559,$,$,%,12.82,12.62,11.15,1,1,1,,MMTY,MMTY,MMTY,1,1,1,1,1,1,515564470,108240414,127582539,,,
6461*15*4245,MTR1,43830254,82,14.99,0.148,204552,TMW*CONS*SALECNS,1,1:35:19 PM,,550384,375 333 4639,VSAL,CF.CANCEL,44810409,3,1,72.87,127.85,81.76,consectetuer eget,vel accumsan tellus,cursus vestibulum proin eu,108,117.25,161.46,100,Fanny,Swalough,653-339-5211,180327,11.2,151.82,163,27.02,270.72,179.97,171.5,CASH,D.D.RETURNED.,1310503228544909,,9984*37*6146,TUDOR JAQUET,370808454,UNDA,,25376,TUDOR,JAQUET,619 Mesta Plaza,Cape Coral,Florida,70202,180224,851115838*9,,,7:51 PM,12:38 AM,5:03 AM,BCRD,59.13,5,E,,769054******4300,UPS,UPS,UPS,215569364727,537257683397,1019332965293,P,179,,,,GHXC653957104426,CNWX855239364132,CMYW214475274581,$,%,$,20.72,11.69,12.2,1,1,1,,MMTY,MMTY,MMTY,1,1,1,1,1,1,356836774,899858491,573182725,,,
